BaselineOnly(SDG),CoClustering,KNNBasic(Itembased-cosine),KNNBasic(Userbased-cosine),KNNWithMeans(Itembased-cosine),KNNWithMeans(Userbased-cosine),NMF,NormalPredictor,SlopeOne,SVD
0.503068719187041,0.48529554498689703,0.5092686901609289,0.47348484848484845,0.4879953152449737,0.495589255624938,0.47753211403466883,0.4413452202312649,0.48021513638109875,0.4984051036682615
0.530560271646859,0.4985293384515679,0.519777535214928,0.5186452984803692,0.5267871253226571,0.5192647211548448,0.5130309870716191,0.40807998367680065,0.5221932114882506,0.5298013245033113
0.6837139340899767,0.6353643814727746,0.6555657532450505,0.5643659348721711,0.6458696635019053,0.6573325445342798,0.6297625795075257,0.4497413986957499,0.6408202499198975,0.6911805363560962
0.5472854640980735,0.5392289026691831,0.5502063273727649,0.49353469548909285,0.5215939912372209,0.5499037668408029,0.529212531752752,0.41380451874534474,0.5288486963879634,0.5429765977086388
0.6106870229007634,0.5921013677541596,0.6215426689042203,0.5895878780732269,0.5928033671231252,0.6090504902856446,0.5931549913992527,0.4609569466211856,0.5878549174063842,0.6091989034419738
0.6338742393509128,0.5970505701832945,0.6242586928022972,0.6044122091266243,0.6250390649415589,0.5661552397667441,0.6245316012990257,0.4894043948514658,0.5963740458015266,0.6347594261774787
0.5161556725508414,0.507433906733648,0.4826254826254826,0.5281783129984683,0.527203711514129,0.5091390458734281,0.4947800702587701,0.4333882291756956,0.5392289026691831,0.5104645227156712
0.5594405594405594,0.5500247511138001,0.5279273571956499,0.5682786838665681,0.5725081582412549,0.5703205201323144,0.5603810591202018,0.43848110146452696,0.5614192679092747,0.5583472920156337
0.5891016200294551,0.5710370031978073,0.583158385817588,0.5832264084917765,0.5865790708587517,0.5755064456721916,0.5644296438448947,0.43630017452006986,0.5761364291064124,0.5919962112242482
0.5282062117050497,0.4881859011911736,0.5531585352361987,0.4971661529283086,0.5117183502200389,0.526066600031564,0.5057657293141817,0.41992105484168973,0.5142181313313107,0.526066600031564
0.5157031612603785,0.5101260011222771,0.5061241016297197,0.5301102629346904,0.5342451116572283,0.5185646131507986,0.5044390637610976,0.37131929746388914,0.5436259853220984,0.5111167901865576
0.5623980653506552,0.5472255663784612,0.5497526113249038,0.5630630630630631,0.5611987204669173,0.5773005426625101,0.5299697917218719,0.45605874036575905,0.548847420417124,0.5486065393899495
0.6494771708774437,0.6406970784213224,0.6538511834706421,0.5127416294928986,0.6358087487283826,0.6443714156840004,0.6137981831573779,0.41678822990038755,0.6435420554733251,0.6601095781899796
0.5777007510109764,0.5755726948313572,0.5553704320781961,0.5531891353653814,0.5814291528577243,0.5804504295333179,0.5649079200090386,0.42023869557908894,0.5919261276192731,0.5792400370713624
0.6183909467565395,0.6165608237252604,0.6086427267194157,0.5766347595433052,0.6204628652975119,0.6099048548426446,0.6017209218364522,0.45413260672116257,0.6024459304777396,0.6175507935527698
0.5346735817783244,0.5311238580837051,0.5484260173302622,0.5278437582475588,0.5322829616223984,0.5192916861401049,0.5231219920485457,0.48692603593514144,0.5223568742164647,0.5260112566408921
0.4447013830213012,0.46221400508435406,0.4135649296939619,0.39051821767485456,0.45136538027533285,0.44555337729459993,0.4531858968548899,0.37184397426839694,0.45479352374022186,0.44142314822989315
0.46148876274862705,0.45930553003858166,0.4408004936965529,0.46277014207043365,0.4739785761683572,0.46535436735073754,0.4750368153531898,0.39583580730712903,0.47174261722804045,0.45506257110352677
0.531575590048905,0.5280109826284387,0.5122163601905444,0.525154920701607,0.5231219920485457,0.49995000499950004,0.5217300568685762,0.4186552792430712,0.5269814502529511,0.5396071659831643
0.6203858800173708,0.592206561648703,0.5648760097158674,0.5519068381257244,0.5838734162433584,0.5886161633998469,0.5958765343820761,0.4302185510239202,0.5894141223623718,0.6047046018020197
0.44897409419476497,0.46535436735073754,0.43023706062040185,0.46108447067502767,0.46352090479280617,0.46176579239009974,0.46085073044840774,0.39883540063015993,0.45964331678617387,0.4452359750667854
0.5564830272676683,0.5375188131584605,0.5238619100005238,0.5414185165132648,0.549178977428744,0.5250170630545492,0.540891389009087,0.426275629822243,0.5549389567147613,0.544425087108014
0.5923117929277972,0.5790723261335341,0.5897965202005309,0.5561116672227783,0.5949193884228687,0.5918210333195242,0.5554629783924901,0.4679676166409285,0.5810237638719424,0.6014675808973897
0.6896551724137931,0.6399590426212722,0.6578947368421053,0.6393044367727911,0.6455777921239509,0.6744907594765952,0.6328312871788381,0.4337642057777393,0.6479201762342879,0.687426960885406
0.6411078343377355,0.5860977611065525,0.6149305128520478,0.5944243000653866,0.6036460219727152,0.624180762748892,0.5617977528089888,0.4494786048184106,0.5846243788365975,0.6392227051904884
0.6159152500615914,0.6021194605009633,0.5950609937518596,0.5415944540727903,0.6068697657482703,0.6180851721367204,0.5639203744431287,0.43869269576661546,0.6129328838492185,0.6066120715802245
0.602663773880552,0.5650355972426263,0.6039376736320811,0.5956280898207159,0.6054001695120474,0.5494807407000385,0.5664759530957911,0.4009301579664822,0.6005645306588193,0.6113590511707526
0.5195344970906068,0.5009267144216801,0.5091908956667854,0.4798464491362764,0.49473111363973676,0.5278994879374967,0.5130836326321191,0.4538852578068265,0.47757772577486984,0.5242463958060288
0.5500852632157985,0.5386770092652445,0.5687635081333182,0.5505395287381634,0.5480653293872629,0.5534340583319498,0.5473453749315819,0.43767507002801126,0.541829215431296,0.5552779165972569
0.5674080798910577,0.5641430666817105,0.5322263026238757,0.5610727711384167,0.5640476056179142,0.5735589331803843,0.5600044800358404,0.4204153703859413,0.5664117813650524,0.5663797009515179
0.4961548002976928,0.45020709526382136,0.5078978109604347,0.4927564797477087,0.4769854519437158,0.4981568197668626,0.4755337866755433,0.4021717273275689,0.46416635722242855,0.5044390637610976
0.43049636230573857,0.43952180028129395,0.4647056089967006,0.3832739258748228,0.45073469755701795,0.4378092027494418,0.4336889582791222,0.3788309277569421,0.43053343092091095,0.4299410980695645
0.5192647211548448,0.4879953152449737,0.5181615627752734,0.47451836386068136,0.5124788602470148,0.5116136293870869,0.4885436513752504,0.4110827920743238,0.48541332945002663,0.5159426271798576
0.5225206395652628,0.5159692482328053,0.4792026068621813,0.5296610169491526,0.5267593763168984,0.5254032469920664,0.5295488244016099,0.3712365890782196,0.5223841613122291,0.5250721974271462
0.5197505197505198,0.5175447676223993,0.5324246619103397,0.5205080158234436,0.5167157546633597,0.5055356149840756,0.5262603936427744,0.42526047203912404,0.49159374692753904,0.5355612682090831
0.5390254420008624,0.5253480430785396,0.5094503031229304,0.5406866720735334,0.5322829616223984,0.52988554472234,0.5202101649066223,0.40781371069695366,0.5390254420008624,0.5201560468140443
0.44513687959047404,0.452161331162959,0.436109899694723,0.4389044943820225,0.4455335263978614,0.442223499756777,0.4355400696864111,0.41569670768207523,0.4474272930648769,0.4430660168365087
0.4414621225498852,0.437120251781265,0.455000455000455,0.4391357807834183,0.44393145698304176,0.4434196523589925,0.431667098333765,0.3960552893183889,0.43736878936319107,0.45010577485709136
0.5059448520111307,0.5108034938958983,0.5000500050005,0.5127153404429861,0.5229578495973225,0.5253480430785396,0.5050505050505051,0.39248008163585696,0.5287368476709142,0.5073566717402334
0.5457919441109049,0.5393452348848499,0.5511767623876977,0.5310392438001168,0.5486968449931413,0.5661872947571056,0.555185431934266,0.36116729268997405,0.5344164172723386,0.5467169646274124
0.54608999563128,0.47198753952895645,0.5378078950198989,0.4607870242373975,0.4958349861166204,0.5134260923140114,0.4672023920762474,0.4143188597944979,0.4912315174141572,0.5475851494907458
0.48671274213958926,0.4947066389630949,0.4825323296660876,0.5053567818880129,0.5003001801080648,0.4983305925150745,0.48334863937358014,0.38087983241287376,0.49952545082171934,0.48875855327468226
0.6142506142506142,0.5839075090505663,0.6207709975789931,0.5644933672029353,0.6348803250587265,0.589622641509434,0.6220839813374806,0.3621482634990765,0.6183527083848628,0.6210022977085015
0.4402377283733216,0.4454342984409799,0.4574356159370569,0.44593088071348946,0.4649648951504161,0.4544215214032537,0.4534941725998821,0.38523769165575156,0.46148876274862705,0.44281096399946857
0.5862008324051821,0.5739539688916949,0.5889975262103899,0.5728689275893676,0.5831243804303458,0.5900749395173187,0.5926628341136727,0.4456327985739751,0.5723443223443224,0.5803156917363046
0.5253204454717377,0.531434341287134,0.512610211195407,0.5208333333333334,0.5217572785140353,0.5333902282910177,0.5262603936427744,0.3844527315366576,0.5225479437738413,0.5287927661149595
